Date,Open,High,Low,Close,Adj Close,Volume
2012-06-01,7.700000,7.700000,7.400000,7.400000,5.262135,1900
2012-07-01,7.400000,7.400000,7.400000,7.400000,5.262135,0
2012-08-01,7.400000,7.800000,7.400000,7.550000,5.368798,2100
2012-09-01,7.550000,7.550000,7.550000,7.550000,5.368798,0
2012-10-01,7.550000,7.950000,7.550000,7.950000,5.653238,10000
2012-11-01,7.900000,8.200000,7.900000,8.200000,5.831013,20100
2012-12-01,8.200000,8.370000,8.200000,8.370000,5.951900,200
2013-01-01,8.370000,9.150000,8.370000,8.840000,6.286117,133000
2013-02-01,8.840000,10.040000,8.840000,9.560000,6.798108,16900
2013-03-01,9.270000,9.870000,8.860000,9.760000,6.940327,9900
2013-04-01,9.760000,10.350000,9.560000,10.050000,7.146547,51900
2013-05-01,10.000000,10.290000,9.570000,9.610000,6.833661,6500
2013-06-01,9.610000,9.610000,8.800000,9.180000,6.527891,13600
2013-07-01,9.240000,10.000000,9.240000,9.600000,6.826552,40900
2013-08-01,9.600000,9.950000,9.350000,9.400000,6.684332,8700
2013-09-01,9.400000,10.340000,9.400000,9.850000,7.004327,7200
2013-10-01,9.770000,10.450000,9.600000,10.300000,7.324323,41400
2013-11-01,10.300000,10.560000,10.150000,10.150000,7.217657,52000
2013-12-01,10.020000,10.400000,9.250000,9.300000,6.613223,11600
2014-01-01,9.540000,9.600000,9.020000,9.320000,6.627444,15800
2014-02-01,9.320000,9.840000,9.250000,9.590000,6.819441,6500
2014-03-01,9.590000,9.590000,9.150000,9.150000,6.628202,600
2014-04-01,9.150000,9.490000,9.150000,9.490000,6.874494,31000
2014-05-01,9.490000,9.800000,9.490000,9.700000,7.026617,2100
2014-06-01,9.700000,9.850000,9.700000,9.850000,7.135277,200
2014-07-01,9.850000,9.850000,9.510000,9.510000,6.888982,4600
2014-08-01,9.510000,9.510000,9.510000,9.510000,6.888982,0
2014-09-01,9.510000,10.280000,9.510000,10.280000,7.446764,200
2014-10-01,10.280000,10.280000,9.840000,9.840000,7.296050,300
2014-11-01,9.840000,10.430000,9.840000,10.430000,7.733514,2300
2014-12-01,10.430000,11.200000,10.430000,11.200000,8.304445,900
2015-01-01,11.200000,11.200000,9.830000,9.830000,7.288635,5200
2015-02-01,9.830000,10.240000,9.830000,10.240000,7.592636,500
2015-03-01,10.240000,10.800000,10.240000,10.610000,7.866979,400
2015-04-01,10.610000,10.610000,10.610000,10.610000,7.866979,0
2015-05-01,10.610000,10.610000,10.450000,10.610000,7.866979,1800
2015-06-01,10.610000,10.610000,10.610000,10.610000,7.866979,0
2015-07-01,10.610000,10.610000,10.400000,10.400000,7.711271,2800
2015-08-01,10.300000,10.300000,9.400000,9.400000,6.969802,12100
2015-09-01,9.400000,9.400000,9.400000,9.400000,6.969802,3100
2015-10-01,9.400000,9.440000,9.400000,9.440000,7.149292,600
2015-11-01,9.440000,9.660000,9.430000,9.660000,7.315909,200
2015-12-01,9.660000,9.660000,9.360000,9.650000,7.308332,13600
2016-01-01,9.650000,9.650000,8.700000,8.700000,6.588860,37600
2016-02-01,8.700000,8.700000,8.700000,8.700000,6.588860,5000
2016-03-01,8.700000,10.470000,8.700000,10.470000,8.109248,35400
2016-04-01,10.470000,11.000000,10.470000,11.000000,8.519745,16600
2016-05-01,11.000000,11.760000,11.000000,11.760000,9.108380,43000
2016-06-01,11.760000,11.920000,11.180000,11.180000,8.659157,1500
2016-07-01,11.100000,11.250000,11.100000,11.250000,8.713373,9300
2016-08-01,11.250000,11.710000,11.250000,11.710000,9.069653,700
2016-09-01,11.710000,11.710000,11.710000,11.710000,9.069653,0
2016-10-01,11.710000,11.710000,11.710000,11.710000,9.243312,60000
2016-11-01,11.710000,11.710000,11.710000,11.710000,9.243312,0
2016-12-01,11.710000,11.710000,10.630000,10.630000,8.390812,6700
2017-01-01,10.630000,10.630000,10.630000,10.630000,8.390812,0
2017-02-01,10.630000,10.630000,10.630000,10.630000,8.390812,0
2017-03-01,10.630000,11.550000,10.570000,11.550000,9.290056,18300
2017-04-01,11.550000,11.710000,11.250000,11.600000,9.330275,4300
2017-05-01,11.600000,11.600000,11.000000,11.000000,8.847675,17300
2017-06-01,11.500000,12.800000,11.500000,12.430000,9.997871,76200
2017-07-01,12.430000,12.430000,12.150000,12.300000,9.893308,2200
2017-08-01,12.300000,12.770000,12.300000,12.770000,10.271347,42700
2017-09-01,12.770000,12.770000,12.040000,12.050000,9.692225,33200
2017-10-01,12.050000,12.050000,12.050000,12.050000,9.876293,70000
2017-11-01,12.050000,12.050000,11.300000,11.300000,9.261587,5100
2017-12-01,11.300000,11.800000,11.300000,11.800000,9.671391,28200
2018-01-01,11.800000,11.800000,11.590000,11.750000,9.630410,9500
2018-02-01,11.750000,11.750000,10.900000,11.110000,9.105862,22800
2018-03-01,11.110000,11.110000,10.740000,10.750000,8.977256,18200
2018-04-01,10.750000,10.920000,10.550000,10.850000,9.060765,220000
2018-05-01,10.200000,10.430000,10.200000,10.420000,8.701674,180300
2018-06-01,10.420000,10.700000,10.000000,10.500000,8.768480,33600
2018-07-01,10.500000,11.100000,10.150000,11.100000,9.269540,18800
2018-08-01,11.100000,11.100000,10.300000,10.330000,8.626517,6900
2018-09-01,10.330000,10.330000,9.750000,9.950000,8.309182,8400
2018-10-01,9.900000,9.900000,9.000000,9.000000,7.690803,43400
2018-11-01,9.000000,9.950000,9.000000,9.860000,8.425699,94600
2018-12-01,9.860000,9.860000,8.750000,9.300000,7.947163,1570300
2019-01-01,9.300000,9.690000,9.300000,9.690000,8.280431,268000
2019-02-01,9.690000,10.700000,9.690000,10.700000,9.143511,51600
2019-03-01,10.700000,10.800000,10.300000,10.750000,9.186235,137700
2019-04-01,11.030000,11.250000,10.830000,11.000000,9.588962,231600
2019-05-01,11.000000,11.690000,11.000000,11.150000,9.825116,335800
2019-06-01,11.150000,11.600000,10.460000,11.490000,10.124715,175772600
2019-07-01,11.380000,11.770000,10.520000,10.600000,9.340470,108613900
2019-08-01,10.610000,10.740000,9.320000,9.820000,8.653151,104475200
2019-09-01,9.840000,10.390000,9.540000,9.750000,8.591469,110183700
2019-10-01,9.750000,9.830000,9.180000,9.520000,8.492683,150299400
2019-11-01,9.600000,10.370000,9.570000,10.260000,9.152830,141184700
2019-12-01,10.270000,11.200000,9.900000,10.840000,9.781507,115779100
2020-01-01,10.880000,11.030000,10.310000,10.590000,9.555918,177671700
2020-02-01,10.590000,11.100000,9.130000,9.320000,8.409929,161870000
2020-03-01,9.680000,9.830000,5.800000,8.120000,7.327105,342274900
2020-04-01,7.960000,9.340000,7.760000,8.970000,8.190315,137790300
2020-05-01,8.880000,10.230000,8.430000,10.210000,9.322531,125862800
2020-06-01,10.150000,11.020000,9.140000,10.210000,9.430988,330380900
2020-07-01,10.190000,10.950000,10.050000,10.300000,9.514121,177790300
2020-08-01,10.400000,11.590000,10.320000,11.060000,10.216136,128763400
2020-09-01,10.980000,11.430000,10.440000,11.050000,10.206897,173141400
2020-10-01,11.220000,11.590000,10.260000,10.430000,9.733792,116977600
2020-11-01,10.600000,12.400000,10.590000,11.330000,10.573716,123492700
2020-12-01,11.470000,11.840000,11.160000,11.770000,11.094079,101168000
2021-01-01,11.700000,11.880000,10.860000,10.940000,10.311744,127039300
2021-02-01,11.020000,11.580000,10.660000,10.940000,10.311744,121707200
2021-03-01,11.090000,12.020000,10.330000,11.680000,11.124190,175030400
2021-04-01,11.680000,12.070000,11.360000,11.750000,11.190861,104625400
2021-05-01,11.750000,12.760000,11.660000,11.800000,11.238481,133724900
2021-06-01,11.900000,12.290000,11.280000,11.460000,11.023603,134530800
2021-07-01,11.580000,11.690000,11.150000,11.560000,11.119796,128398900
2021-08-01,11.600000,12.920000,11.440000,12.850000,12.360672,131510100
2021-09-01,12.800000,12.850000,11.570000,11.590000,11.148653,113945900
2021-10-01,11.710000,12.230000,11.490000,12.070000,11.719435,100744400
2021-11-01,12.130000,12.490000,11.300000,11.320000,10.991218,126054400
2021-12-01,11.530000,12.120000,11.250000,12.010000,11.779366,144282600
